journals/procedia/DabkowskiERV13;Network Science Enabled Cost Estimation in Support of MBSE.;2013-06-17;2013;89-97;db/journals/procedia/procedia16.html#DabkowskiERV13;http://dx.doi.org/10.1016/j.procs.2013.01.010;conf/cser/2013
journals/procedia/KlimekN12;On Inheritance in Conceptual Modeling for XML.;2013-07-10;2012;54-61;db/journals/procedia/procedia10.html#KlimekN12;http://dx.doi.org/10.1016/j.procs.2012.06.011;conf/ant/2012
journals/procedia/NussbaumHJH12;Analysis of Viewer EEG Data to Determine Categorization of Short Video Clip.;2013-11-28;2012;158-163;db/journals/procedia/procedia12.html#NussbaumHJH12;http://dx.doi.org/10.1016/j.procs.2012.09.047;conf/complexsystems/2012
journals/procedia/BoehmLKT13;An Evidence-based Systems Engineering (SE) Data Item Description.;2013-06-17;2013;898-907;db/journals/procedia/procedia16.html#BoehmLKT13;http://dx.doi.org/10.1016/j.procs.2013.01.094;conf/cser/2013
journals/procedia/PadrosRU12;Measuring the Knowledge Convergence Process in the Collaborative Game MetaVals.;2013-06-17;2012;193-202;db/journals/procedia/procedia15.html#PadrosRU12;http://dx.doi.org/10.1016/j.procs.2012.10.071;conf/vsgames/2012
journals/procedia/SinghSJLB12;Information Theoretic Metrics to Characterize Observations in Variational Data Assimilation.;2014-02-24;2012;1047-1055;db/journals/procedia/procedia9.html#SinghSJLB12;http://dx.doi.org/10.1016/j.procs.2012.04.113;conf/iccS/2012
journals/procedia/MoriF11;Development of Hybrid-Coded EPSO for Optimal Allocation of FACTS Devices in Uncertain Smart Grids.;2013-11-28;2011;429-434;db/journals/procedia/procedia6.html#MoriF11;http://dx.doi.org/10.1016/j.procs.2011.08.081;conf/complexsystems/2011
journals/procedia/AllaireBCGKW12;Dynamic Data Driven Methods for Self-aware Aerospace Vehicles.;2013-06-05;2012;1206-1210;db/journals/procedia/procedia9.html#AllaireBCGKW12;http://dx.doi.org/10.1016/j.procs.2012.04.130;conf/iccS/2012
journals/procedia/BallariniBM12;Quantitative Verification of WiMAX Traffic Shaping Solutions.;2013-07-10;2012;1026-1031;db/journals/procedia/procedia10.html#BallariniBM12;http://dx.doi.org/10.1016/j.procs.2012.06.142;conf/ant/2012
journals/procedia/ImamuraKN11;Construction of orbital-specific hybrid functional by imposing the linearity condition for orbital energies in density functional theory.;2013-06-05;2011;1151-1156;db/journals/procedia/procedia4.html#ImamuraKN11;http://dx.doi.org/10.1016/j.procs.2011.04.123;conf/iccS/2011
journals/procedia/YangHCW12;ACIX Model with Interval Dummy Variables and Its Application in Forecasting Interval-valued Crude Oil Prices.;2013-06-05;2012;1273-1282;db/journals/procedia/procedia9.html#YangHCW12;http://dx.doi.org/10.1016/j.procs.2012.04.139;conf/iccS/2012
journals/procedia/ValerdiMVH13;Measures of Effectiveness for S.T.E.M. Program: The Arizona Science of Baseball.;2013-06-17;2013;1053-1061;db/journals/procedia/procedia16.html#ValerdiMVH13;http://dx.doi.org/10.1016/j.procs.2013.01.111;conf/cser/2013
journals/procedia/CasadoTY12;A Family of Test Criteria for Web Services Transactions.;2013-07-10;2012;880-887;db/journals/procedia/procedia10.html#CasadoTY12;http://dx.doi.org/10.1016/j.procs.2012.06.116;conf/ant/2012
journals/procedia/ThaherT11;An efficient algorithm for computing the K-overlapping maximum convex sum problem.;2013-06-05;2011;1288-1295;db/journals/procedia/procedia4.html#ThaherT11;http://dx.doi.org/10.1016/j.procs.2011.04.139;conf/iccS/2011
journals/procedia/MotokiN11;Lattice gauge theory on a multi-core processor, Cell/B.E.;2013-06-05;2011;860-868;db/journals/procedia/procedia4.html#MotokiN11;http://dx.doi.org/10.1016/j.procs.2011.04.091;conf/iccS/2011
journals/procedia/LandFPMHHEQY11;Partial Least Squares (PLS) Applied to Medical Bioinformatics.;2014-01-30;2011;273-278;db/journals/procedia/procedia6.html#LandFPMHHEQY11;http://dx.doi.org/10.1016/j.procs.2011.08.051;conf/complexsystems/2011
journals/procedia/ShakshukiY12;Preface.;2013-07-10;2012;1-8;db/journals/procedia/procedia10.html#ShakshukiY12;http://dx.doi.org/10.1016/j.procs.2012.06.002;conf/ant/2012
journals/procedia/SimionRB12;Speeding up Spatial Database Query Execution using GPUs.;2013-06-05;2012;1870-1879;db/journals/procedia/procedia9.html#SimionRB12;http://dx.doi.org/10.1016/j.procs.2012.04.205;conf/iccS/2012
journals/procedia/ZhangH12;Semantic-inspired Contextual Affect Detection from Drama Improvisation.;2013-07-10;2012;292-299;db/journals/procedia/procedia10.html#ZhangH12;http://dx.doi.org/10.1016/j.procs.2012.06.039;conf/ant/2012
journals/procedia/AlexandrovMS11;Monte Carlo scalable algorithms for Computational Finance.;2013-06-05;2011;1708-1715;db/journals/procedia/procedia4.html#AlexandrovMS11;http://dx.doi.org/10.1016/j.procs.2011.04.185;conf/iccS/2011
journals/procedia/LiangWCZ12;Real-time Modelling of Tidal Current for Navigating Underwater Glider Sensing Networks.;2013-07-10;2012;1121-1126;db/journals/procedia/procedia10.html#LiangWCZ12;http://dx.doi.org/10.1016/j.procs.2012.06.159;conf/ant/2012
journals/procedia/ElgazzarAMH12;Ubiquitous Health Monitoring Using Mobile Web Services.;2013-07-10;2012;332-339;db/journals/procedia/procedia10.html#ElgazzarAMH12;http://dx.doi.org/10.1016/j.procs.2012.06.044;conf/ant/2012
journals/procedia/Colombi12;Preface to Part II Systems Architecting.;2013-06-17;2012;133-134;db/journals/procedia/procedia8.html#Colombi12;http://dx.doi.org/10.1016/j.procs.2012.01.028;conf/cser/2012
journals/procedia/ChandrasekaranJGMM11;Higher Order Numerical Discretization Methods with Sobolev Norm Minimization.;2013-06-05;2011;206-215;db/journals/procedia/procedia4.html#ChandrasekaranJGMM11;http://dx.doi.org/10.1016/j.procs.2011.04.022;conf/iccS/2011
journals/procedia/HaugeR12;Evaluation of Simulation Games for Teaching Engineering and Manufacturing.;2013-06-17;2012;210-220;db/journals/procedia/procedia15.html#HaugeR12;http://dx.doi.org/10.1016/j.procs.2012.10.073;conf/vsgames/2012
journals/procedia/AcharyaK11;Security of MBAN based Health Records in Mobile Broadband Environment.;2013-07-10;2011;539-545;db/journals/procedia/procedia5.html#AcharyaK11;http://dx.doi.org/10.1016/j.procs.2011.07.070;conf/ant/2011
journals/procedia/LarsonBT11;Block-Entropy Analysis of Climate Data.;2013-06-05;2011;1592-1601;db/journals/procedia/procedia4.html#LarsonBT11;http://dx.doi.org/10.1016/j.procs.2011.04.172;conf/iccS/2011
journals/procedia/PidapartiKW12;Multiscale Modeling Framework for Lung Airways Inflammation.;2013-06-05;2012;606-614;db/journals/procedia/procedia9.html#PidapartiKW12;http://dx.doi.org/10.1016/j.procs.2012.04.065;conf/iccS/2012
journals/procedia/VatsavaiG12;Probabilistic Change Detection Framework for Analyzing Settlement Dynamics Using Very High-resolution Satellite Imagery.;2013-06-05;2012;907-916;db/journals/procedia/procedia9.html#VatsavaiG12;http://dx.doi.org/10.1016/j.procs.2012.04.097;conf/iccS/2012
journals/procedia/PinedaLTS12;Service Systems Engineering: Emerging Skills and Tools.;2013-06-17;2012;420-427;db/journals/procedia/procedia8.html#PinedaLTS12;http://dx.doi.org/10.1016/j.procs.2012.01.081;conf/cser/2012
journals/procedia/KhairKM11;Heterogeneous Clustering Of Sensor Network.;2013-07-10;2011;939-944;db/journals/procedia/procedia5.html#KhairKM11;http://dx.doi.org/10.1016/j.procs.2011.07.132;conf/ant/2011
journals/procedia/DePreeS11;Defining, executing and evolving microfranchise templates.;2013-07-10;2011;669-676;db/journals/procedia/procedia5.html#DePreeS11;http://dx.doi.org/10.1016/j.procs.2011.07.087;conf/ant/2011
journals/procedia/CalabresePSGVGC11;A System for the Analysis of Snore Signals.;2013-06-05;2011;1101-1108;db/journals/procedia/procedia4.html#CalabresePSGVGC11;http://dx.doi.org/10.1016/j.procs.2011.04.117;conf/iccS/2011
journals/procedia/GintingPR12;Multiple Markov Chains Monte Carlo Approach for Flow Forecasting in Porous Media;2013-06-05;2012;707-716;db/journals/procedia/procedia9.html#GintingPR12;http://dx.doi.org/10.1016/j.procs.2012.04.076;conf/iccS/2012
journals/procedia/DuarteG12;User-Centered Healthcare Design.;2013-06-20;2012;189-197;db/journals/procedia/procedia14.html#DuarteG12;http://dx.doi.org/10.1016/j.procs.2012.10.022;conf/dsai/2012
journals/procedia/GuvenO12;Note and Timbre Classification by Local Features of Spectrogram.;2013-11-28;2012;182-187;db/journals/procedia/procedia12.html#GuvenO12;http://dx.doi.org/10.1016/j.procs.2012.09.051;conf/complexsystems/2012
journals/procedia/RudtschBG13;Approach for the Conceptual Design Validation of Production Systems using Automated Simulation-Model Generation.;2014-04-04;2013;69-78;db/journals/procedia/procedia16.html#RudtschBG13;http://dx.doi.org/10.1016/j.procs.2013.01.008;conf/cser/2013
journals/procedia/HaynesC12;A proposal to use real time pricing to manage the electrical grid as a step toward distributed control.;2013-06-17;2012;370-375;db/journals/procedia/procedia8.html#HaynesC12;http://dx.doi.org/10.1016/j.procs.2012.01.074;conf/cser/2012
journals/procedia/MorfidiMB12;Teaching Intervention Through a Hypermedia Application for Children with Learning and Communication Difficulties.;2013-06-20;2012;419-427;db/journals/procedia/procedia14.html#MorfidiMB12;http://dx.doi.org/10.1016/j.procs.2012.10.048;conf/dsai/2012
journals/procedia/Hahn13;The Conundrum of Verification and Validation of Social Science-based Models.;2013-06-17;2013;878-887;db/journals/procedia/procedia16.html#Hahn13;http://dx.doi.org/10.1016/j.procs.2013.01.092;conf/cser/2013
journals/procedia/RyanJCS12;A Proposed Methodology to Characterize the Accuracy of Life Cycle Cost Estimates for DoD Programs.;2013-06-17;2012;361-369;db/journals/procedia/procedia8.html#RyanJCS12;http://dx.doi.org/10.1016/j.procs.2012.01.073;conf/cser/2012
journals/procedia/SilvaMVS12;A Bluetooth Approach to Diabetes Sensing on Ambient Assisted Living systems.;2013-06-20;2012;181-188;db/journals/procedia/procedia14.html#SilvaMVS12;http://dx.doi.org/10.1016/j.procs.2012.10.021;conf/dsai/2012
journals/procedia/IwataTNMMKS11;Optimization and Performance Evaluation of Stereo-Matching Software on Many-core Processors.;2013-06-05;2011;1545-1553;db/journals/procedia/procedia4.html#IwataTNMMKS11;http://dx.doi.org/10.1016/j.procs.2011.04.167;conf/iccS/2011
journals/procedia/BoeckRDG11;The effect of perceived intrusion on consumers' attitude towards using an RFID-based marketing program.;2013-07-10;2011;841-848;db/journals/procedia/procedia5.html#BoeckRDG11;http://dx.doi.org/10.1016/j.procs.2011.07.116;conf/ant/2011
journals/procedia/FoxB12;Using Temporal Indicator Functions with Generalized Linear Models for Spatial-Temporal Event Prediction.;2013-06-17;2012;106-111;db/journals/procedia/procedia8.html#FoxB12;http://dx.doi.org/10.1016/j.procs.2012.01.021;conf/cser/2012
journals/procedia/YangL12;Modelling of A Pulsating Heat Pipe and Startup Asymptotics.;2013-06-05;2012;784-791;db/journals/procedia/procedia9.html#YangL12;http://dx.doi.org/10.1016/j.procs.2012.04.084;conf/iccS/2012
journals/procedia/KoucheH12;Ultrasonic Non-Destructive Testing (NDT) Using Wireless Sensor Networks.;2013-07-10;2012;136-143;db/journals/procedia/procedia10.html#KoucheH12;http://dx.doi.org/10.1016/j.procs.2012.06.021;conf/ant/2012
journals/procedia/AbdelbarW12;Promoting Search Diversity in Ant Colony Optimization with Stubborn Ants.;2013-11-28;2012;456-462;db/journals/procedia/procedia12.html#AbdelbarW12;http://dx.doi.org/10.1016/j.procs.2012.09.104;conf/complexsystems/2012
journals/procedia/CaiWQ12;Online Social Network Evolving Model Based on Damping Factor.;2013-06-05;2012;1338-1344;db/journals/procedia/procedia9.html#CaiWQ12;http://dx.doi.org/10.1016/j.procs.2012.04.147;conf/iccS/2012
journals/procedia/KunnathPR12;ER-Track: A Wireless Device for Tracking and Monitoring Emergency Responders.;2013-07-10;2012;1080-1085;db/journals/procedia/procedia10.html#KunnathPR12;http://dx.doi.org/10.1016/j.procs.2012.06.152;conf/ant/2012
journals/procedia/YuLRSLSRF12;Exploring the Application of Computer Game Theory to Automated Assembly.;2014-03-28;2012;266-273;db/journals/procedia/procedia15.html#YuLRSLSRF12;http://dx.doi.org/10.1016/j.procs.2012.10.078;conf/vsgames/2012
journals/procedia/ShumkinZPC12;Multiscale Quantum Simulation of Resistance Switching in Amorphous Carbon.;2013-06-05;2012;641-650;db/journals/procedia/procedia9.html#ShumkinZPC12;http://dx.doi.org/10.1016/j.procs.2012.04.069;conf/iccS/2012
journals/procedia/TilmesYH11;Distinguishing Provenance Equivalence of Earth Science Data.;2013-06-05;2011;548-557;db/journals/procedia/procedia4.html#TilmesYH11;http://dx.doi.org/10.1016/j.procs.2011.04.057;conf/iccS/2011
journals/procedia/AbadCCD11;RRTL: RFID Reader Topology Language. A language to manage RFID reader's networks.;2013-07-10;2011;835-840;db/journals/procedia/procedia5.html#AbadCCD11;http://dx.doi.org/10.1016/j.procs.2011.07.115;conf/ant/2011
journals/procedia/ZhuWLLS12;Quality Credit Evaluation based on TOPSIS: Evidence from Air-conditioning Market in China.;2013-06-05;2012;1256-1262;db/journals/procedia/procedia9.html#ZhuWLLS12;http://dx.doi.org/10.1016/j.procs.2012.04.137;conf/iccS/2012
journals/procedia/HinaRSV12;Towards Self-Optimization of a Pervasive Computing Task.;2013-07-10;2012;1057-1063;db/journals/procedia/procedia10.html#HinaRSV12;http://dx.doi.org/10.1016/j.procs.2012.06.148;conf/ant/2012
journals/procedia/MivuleTJ12;Towards A Differential Privacy and Utility Preserving Machine Learning Classifier.;2013-11-28;2012;176-181;db/journals/procedia/procedia12.html#MivuleTJ12;http://dx.doi.org/10.1016/j.procs.2012.09.050;conf/complexsystems/2012
journals/procedia/BrunAMC12;Coupling Wind Dynamics into a DDDAS Forest Fire Propagation Prediction System.;2013-06-05;2012;1110-1118;db/journals/procedia/procedia9.html#BrunAMC12;http://dx.doi.org/10.1016/j.procs.2012.04.120;conf/iccS/2012
journals/procedia/GolyandinaHLSSU12;Measuring Gene Expression Noise in Early Drosophila Embryos: Nucleus-to-nucleus Variability.;2013-06-05;2012;373-382;db/journals/procedia/procedia9.html#GolyandinaHLSSU12;http://dx.doi.org/10.1016/j.procs.2012.04.040;conf/iccS/2012
journals/procedia/KesselT12;Accuracy Requirements for Physical Models in Serious Games.;2013-06-17;2012;322-325;db/journals/procedia/procedia15.html#KesselT12;http://dx.doi.org/10.1016/j.procs.2012.10.095;conf/vsgames/2012
journals/procedia/JohnsonSGA11;Towards Shrink-Wrapped Security: Practically Incorporating Context Into Security Services.;2013-07-10;2011;782-787;db/journals/procedia/procedia5.html#JohnsonSGA11;http://dx.doi.org/10.1016/j.procs.2011.07.105;conf/ant/2011
journals/procedia/Schrunk12;The Systems Engineering Approach to the Design of Laws.;2013-06-17;2012;327-332;db/journals/procedia/procedia8.html#Schrunk12;http://dx.doi.org/10.1016/j.procs.2012.01.068;conf/cser/2012
journals/procedia/TaoBKKKVW11;Workshop on tools for program development and analysis in computational science.;2013-06-05;2011;2047-2048;db/journals/procedia/procedia4.html#TaoBKKKVW11;http://dx.doi.org/10.1016/j.procs.2011.04.223;conf/iccS/2011
journals/procedia/MaddoxCF13;Value-Based Assessment of DoD Acquisitions Programs.;2013-06-17;2013;1161-1169;db/journals/procedia/procedia16.html#MaddoxCF13;http://dx.doi.org/10.1016/j.procs.2013.01.122;conf/cser/2013
journals/procedia/JuT12;Knowledge-based Support Vector Machine Classifiers via Nearest Points.;2013-06-05;2012;1240-1248;db/journals/procedia/procedia9.html#JuT12;http://dx.doi.org/10.1016/j.procs.2012.04.135;conf/iccS/2012
journals/procedia/HeHWSZ11;An overlapping domain decomposition method for a polymer exchange membrane fuel cell model.;2013-06-05;2011;1343-1352;db/journals/procedia/procedia4.html#HeHWSZ11;http://dx.doi.org/10.1016/j.procs.2011.04.145;conf/iccS/2011
journals/procedia/Nisiba11;A new approximate CVA of interest rate swap in the SABR/LIBOR market model: an asymptotic expansion approach.;2013-06-05;2011;1412-1421;db/journals/procedia/procedia4.html#Nisiba11;http://dx.doi.org/10.1016/j.procs.2011.04.152;conf/iccS/2011
journals/procedia/BorgneC11;Open Review in computer science Elsevier grand challenge on executable papers.;2013-06-05;2011;778-780;db/journals/procedia/procedia4.html#BorgneC11;http://dx.doi.org/10.1016/j.procs.2011.04.082;conf/iccS/2011
journals/procedia/Li-Thiao-Te12;Literate Program Execution for Reproducible Research and Executable Papers.;2013-06-05;2012;439-448;db/journals/procedia/procedia9.html#Li-Thiao-Te12;http://dx.doi.org/10.1016/j.procs.2012.04.047;conf/iccS/2012
journals/procedia/ZhangLGC12;Hybrid Sampling Strategy-based Multiobjective Evolutionary Algorithm.;2013-11-28;2012;96-101;db/journals/procedia/procedia12.html#ZhangLGC12;http://dx.doi.org/10.1016/j.procs.2012.09.037;conf/complexsystems/2012
journals/procedia/AlasliSS12;Identifying the Direction of Wind in Wireless Sensor Networks.;2013-07-10;2012;225-231;db/journals/procedia/procedia10.html#AlasliSS12;http://dx.doi.org/10.1016/j.procs.2012.06.031;conf/ant/2012
journals/procedia/Kanzaki11;Application of graphics processing unit (GPU) to software in elementary particle/high energy physics field.;2013-06-05;2011;869-877;db/journals/procedia/procedia4.html#Kanzaki11;http://dx.doi.org/10.1016/j.procs.2011.04.092;conf/iccS/2011
journals/procedia/LiebNBS12;Towards a Navier Stokes-Darcy Upscaling Based on Permeability Tensor Computation.;2013-06-05;2012;717-726;db/journals/procedia/procedia9.html#LiebNBS12;http://dx.doi.org/10.1016/j.procs.2012.04.077;conf/iccS/2012
journals/procedia/WienbrandtBBSS11;Massively parallel FPGA-based implementation of BLASTp with the two-hit method.;2013-06-05;2011;1967-1976;db/journals/procedia/procedia4.html#WienbrandtBBSS11;http://dx.doi.org/10.1016/j.procs.2011.04.215;conf/iccS/2011
journals/procedia/Alghamdi12;Improving Driver's Behavior Using Context-Aware Systems.;2013-07-10;2012;1213-1216;db/journals/procedia/procedia10.html#Alghamdi12;http://dx.doi.org/10.1016/j.procs.2012.06.176;conf/ant/2012
journals/procedia/ZhangLAT11;A multimodal transport network model for advanced traveler information systems.;2014-12-18;2011;912-919;db/journals/procedia/procedia5.html#ZhangLAT11;http://dx.doi.org/10.1016/j.procs.2011.07.127;conf/ant/2011
journals/procedia/RaoS12;An Adjoint Based Implementation of the Parareal Algorithm.;2013-06-05;2012;1021-1029;db/journals/procedia/procedia9.html#RaoS12;http://dx.doi.org/10.1016/j.procs.2012.04.110;conf/iccS/2012
journals/procedia/HamadaS11;A Game-based Learning System for Theory of Computation Using Lego NXT Robot.;2013-06-05;2011;1944-1952;db/journals/procedia/procedia4.html#HamadaS11;http://dx.doi.org/10.1016/j.procs.2011.04.212;conf/iccS/2011
journals/procedia/ZhangG12;GPU Acceleration of a Cloud Resolving Model using CUDA.;2013-06-05;2012;1030-1038;db/journals/procedia/procedia9.html#ZhangG12;http://dx.doi.org/10.1016/j.procs.2012.04.111;conf/iccS/2012
journals/procedia/GaoLWLO12;Design and Evaluation of a High Performance Distributed Expert System (HPDES) for Aerospace Ground Verification System.;2013-06-05;2012;1380-1389;db/journals/procedia/procedia9.html#GaoLWLO12;http://dx.doi.org/10.1016/j.procs.2012.04.152;conf/iccS/2012
journals/procedia/Ituarte-VillarrealE11;Optimization of wind turbine placement using a viral based optimization algorithm.;2013-11-28;2011;469-474;db/journals/procedia/procedia6.html#Ituarte-VillarrealE11;http://dx.doi.org/10.1016/j.procs.2011.08.087;conf/complexsystems/2011
journals/procedia/OssmannTNPVWMD12;AsTeRICS, a Flexible Assistive Technology Construction Set.;2013-08-27;2012;1-9;db/journals/procedia/procedia14.html#OssmannTNPVWMD12;http://dx.doi.org/10.1016/j.procs.2012.10.001;conf/dsai/2012
journals/procedia/AraujoPKB12;An Evolutionary Approach to Improve Connectivity Prediction in Mobile Wireless Sensor Networks.;2013-07-10;2012;1100-1105;db/journals/procedia/procedia10.html#AraujoPKB12;http://dx.doi.org/10.1016/j.procs.2012.06.156;conf/ant/2012
journals/procedia/SafarSFM11;On Maximizing the Entropy of Complex Networks.;2013-07-10;2011;480-488;db/journals/procedia/procedia5.html#SafarSFM11;http://dx.doi.org/10.1016/j.procs.2011.07.062;conf/ant/2011
journals/procedia/GeorgescuK11;Possibilistic risk aversion with many parameters.;2013-06-05;2011;1735-1744;db/journals/procedia/procedia4.html#GeorgescuK11;http://dx.doi.org/10.1016/j.procs.2011.04.188;conf/iccS/2011
journals/procedia/Khalid13;Systems Engineering Graduate Research as Part of Curriculum - Summary of Research.;2013-06-17;2013;967-975;db/journals/procedia/procedia16.html#Khalid13;http://dx.doi.org/10.1016/j.procs.2013.01.101;conf/cser/2013
journals/procedia/LimTA12;Solving Optimization Problems in Nimrod/OK using a Genetic Algorithm.;2013-06-05;2012;1647-1656;db/journals/procedia/procedia9.html#LimTA12;http://dx.doi.org/10.1016/j.procs.2012.04.182;conf/iccS/2012
journals/procedia/KasakiKK12;A Geo-Location Context-Aware Mobile Learning System with Adaptive Correlation Computing Methods.;2013-07-10;2012;593-600;db/journals/procedia/procedia10.html#KasakiKK12;http://dx.doi.org/10.1016/j.procs.2012.06.076;conf/ant/2012
journals/procedia/AcharyaAG12;System for Detection of Malicious Wireless Device Patterns.;2013-06-17;2012;345-350;db/journals/procedia/procedia8.html#AcharyaAG12;http://dx.doi.org/10.1016/j.procs.2012.01.071;conf/cser/2012
journals/procedia/LeporeCFCM13;Observations on Expedited Systems Engineering Practices in Military Rapid Development Projects.;2013-06-17;2013;502-511;db/journals/procedia/procedia16.html#LeporeCFCM13;http://dx.doi.org/10.1016/j.procs.2013.01.053;conf/cser/2013
journals/procedia/GregoireH11;ALPINe: Another Location Privacy Information Network.;2013-07-10;2011;601-609;db/journals/procedia/procedia5.html#GregoireH11;http://dx.doi.org/10.1016/j.procs.2011.07.078;conf/ant/2011
journals/procedia/ArchibaldCZ12;Characterizing the elements of Earth's radiative budget: Applying uncertainty quantification to the CESM.;2013-06-05;2012;1014-1020;db/journals/procedia/procedia9.html#ArchibaldCZ12;http://dx.doi.org/10.1016/j.procs.2012.04.109;conf/iccS/2012
journals/procedia/dAlessandroT11;Business potential and market opportunities of intelligent LBSs for personal mobility - A European case study.;2013-07-10;2011;906-911;db/journals/procedia/procedia5.html#dAlessandroT11;http://dx.doi.org/10.1016/j.procs.2011.07.126;conf/ant/2011
journals/procedia/JaffereMR11;A discrete fracture model for two-phase flow with matrix-fracture interaction.;2013-06-05;2011;967-973;db/journals/procedia/procedia4.html#JaffereMR11;http://dx.doi.org/10.1016/j.procs.2011.04.102;conf/iccS/2011
journals/procedia/YilmazVP12;"""An Integer Programming Power Optimization in Storage Systems"".";2013-11-28;2012;326-331;db/journals/procedia/procedia12.html#YilmazVP12;http://dx.doi.org/10.1016/j.procs.2012.09.079;conf/complexsystems/2012
journals/procedia/KosekiKNT11;Theoretical study of the reversible photoconversion mechanism in Dronpa.;2013-06-05;2011;251-260;db/journals/procedia/procedia4.html#KosekiKNT11;http://dx.doi.org/10.1016/j.procs.2011.04.027;conf/iccS/2011
journals/procedia/ChoYKBJW12;A Conceptual Design of an Agent-based Interaction Model for the Carpooling Application.;2013-07-10;2012;801-807;db/journals/procedia/procedia10.html#ChoYKBJW12;http://dx.doi.org/10.1016/j.procs.2012.06.103;conf/ant/2012
journals/procedia/KozielOL12;Knowledge-Based Response Correction and Adaptive Design Specifications for Microwave Design Optimization.;2013-06-05;2012;764-773;db/journals/procedia/procedia9.html#KozielOL12;http://dx.doi.org/10.1016/j.procs.2012.04.082;conf/iccS/2012
journals/procedia/CaliCPRZ11;Improving intelligence through use of Natural Language Processing. A comparison between NLP interfaces and traditional visual GIS interfaces.;2013-07-10;2011;920-925;db/journals/procedia/procedia5.html#CaliCPRZ11;http://dx.doi.org/10.1016/j.procs.2011.07.128;conf/ant/2011
journals/procedia/MoraesBM12;OntoPHC: An Ontology Applied For Primary Health Care.;2013-06-05;2012;1543-1552;db/journals/procedia/procedia9.html#MoraesBM12;http://dx.doi.org/10.1016/j.procs.2012.04.169;conf/iccS/2012
journals/procedia/AhnS11;Implicit Second Order Weak Taylor Tau-Leaping Methods for the Stochastic Simulation of Chemical Kinetics.;2013-06-05;2011;2297-2306;db/journals/procedia/procedia4.html#AhnS11;http://dx.doi.org/10.1016/j.procs.2011.04.250;conf/iccS/2011
journals/procedia/JanjusicKP11;International Conference on Computational Science, ICCS 2011 Gleipnir: A Memory Analysis Tool.;2013-06-05;2011;2058-2067;db/journals/procedia/procedia4.html#JanjusicKP11;http://dx.doi.org/10.1016/j.procs.2011.04.225;conf/iccS/2011
journals/procedia/DelgoshaeiA12;Software Patterns for Traceability of Requirements to Finite State Machine Behavior.;2013-06-17;2012;214-219;db/journals/procedia/procedia8.html#DelgoshaeiA12;http://dx.doi.org/10.1016/j.procs.2012.01.045;conf/cser/2012
journals/procedia/ChatterjeeR12;Similarity Graph Neighborhoods for Enhanced Supervised Classification.;2013-06-05;2012;577-586;db/journals/procedia/procedia9.html#ChatterjeeR12;http://dx.doi.org/10.1016/j.procs.2012.04.062;conf/iccS/2012
journals/procedia/CudennecS12;Parallelism Reduction Based on Pattern Substitution in Dataflow Oriented Programming Languages.;2013-06-05;2012;146-155;db/journals/procedia/procedia9.html#CudennecS12;http://dx.doi.org/10.1016/j.procs.2012.04.016;conf/iccS/2012
journals/procedia/SunTH11;Exploring the Value at Risk of Oil-exporting Country Portfolio: An Empirical Analysis from the FSU Region.;2013-06-05;2011;1675-1680;db/journals/procedia/procedia4.html#SunTH11;http://dx.doi.org/10.1016/j.procs.2011.04.181;conf/iccS/2011
journals/procedia/RichmanL12;Adaptive Machine Learning Approaches to Seasonal Prediction of Tropical Cyclones.;2013-11-28;2012;276-281;db/journals/procedia/procedia12.html#RichmanL12;http://dx.doi.org/10.1016/j.procs.2012.09.069;conf/complexsystems/2012
journals/procedia/BalaprakashWN12;SPAPT: Search Problems in Automatic Performance Tuning.;2013-06-05;2012;1959-1968;db/journals/procedia/procedia9.html#BalaprakashWN12;http://dx.doi.org/10.1016/j.procs.2012.04.214;conf/iccS/2012
journals/procedia/MillsHKH11;Cluster Analysis-Based Approaches for Geospatiotemporal Data Mining of Massive Data Sets for Identification of Forest Threats.;2013-06-05;2011;1612-1621;db/journals/procedia/procedia4.html#MillsHKH11;http://dx.doi.org/10.1016/j.procs.2011.04.174;conf/iccS/2011
journals/procedia/FloresSPN12;Senior Project Design Success and Quality: A Systems Engineering Approach.;2013-06-17;2012;452-460;db/journals/procedia/procedia8.html#FloresSPN12;http://dx.doi.org/10.1016/j.procs.2012.01.085;conf/cser/2012
journals/procedia/MalikM11;Towards Identifying the Challenges Associated with Emerging Large Scale Social Networks.;2013-07-10;2011;458-465;db/journals/procedia/procedia5.html#MalikM11;http://dx.doi.org/10.1016/j.procs.2011.07.059;conf/ant/2011
journals/procedia/CollardCS12;Mobility and Information Flow: Percolation in a Multi-Agent Model.;2013-07-10;2012;22-29;db/journals/procedia/procedia10.html#CollardCS12;http://dx.doi.org/10.1016/j.procs.2012.06.007;conf/ant/2012
journals/procedia/MahfoudhML12;Overview of Deployment and Redeployment Algorithms for Mobile Wireless Sensor Networks.;2013-07-10;2012;946-951;db/journals/procedia/procedia10.html#MahfoudhML12;http://dx.doi.org/10.1016/j.procs.2012.06.128;conf/ant/2012
journals/procedia/Jacques12;Preface to Part I Complex Systems.;2013-06-17;2012;13;db/journals/procedia/procedia8.html#Jacques12;http://dx.doi.org/10.1016/j.procs.2012.01.007;conf/cser/2012
journals/procedia/LeischEH11;Executable Papers for the R Community: The R2 Platform for Reproducible Research.;2013-06-05;2011;618-626;db/journals/procedia/procedia4.html#LeischEH11;http://dx.doi.org/10.1016/j.procs.2011.04.065;conf/iccS/2011
